name,keyword,category,inventory,price_cut,price_origin,price_sale,discount,dis_num,favor_num,des_score,price_score,quality_score,service_score,dif,包邮,双十一,新款,韩版,英伦,欧美,冬装,礼盒,明星,均码,通勤,学院,情侣,dis_price,discount1,discount21,discount22,discount23,discount24,discount25,双十一红包,满减券,其他优惠,dis_num1,dis_strength,dis_strength1,easy_satisfy,easy_satisfy1
瑞士威莱斯顿正品手表男士石英表男精钢防水商务休闲男表腕表男," 厂家正品直销 银色黑面女款 银色白面女款 玫金黑面女款 玫金白面女款 间金黑面女款 间金白面女款 潮流时尚 精钢 圆型 其他,精钢,间金,水钻 日历 ",男士饰品,6000,0,750,525,购物满100元立减2元 购物满300元立减10元 购物满1000元立减50元 购物满300元立减50元,4,1,4.68,4.64,4.66,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.0675,1,0.19047619,"(0,1]"
瑞士威莱斯顿正品手表三眼表盘精钢男表多功能韩版潮流时尚表防水," 厂家正品直销 潮流时尚 钨钢 圆型 其他,精钢,大表盘 日历 ",男士饰品,500,0,828,579.6,购物满100元立减2元 购物满300元立减10元 购物满1000元立减50元 购物满300元立减50元,4,0,4.68,4.64,4.66,4.66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.0675,1,0.172532781,"(0,1]"
瑞士正品威莱斯顿精钢/钨钢商务双日历50米防水男士手表," 厂家正品直销 间玫金黑面 潮流时尚 钨钢 圆型 其他,精钢,大表盘 日历 ",男士饰品,500,0,810,567,购物满100元立减2元 购物满300元立减10元 购物满1000元立减50元 购物满300元立减50元,4,0,4.68,4.64,4.66,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.0675,1,0.176366843,"(0,1]"
瑞士正品威莱斯顿精钢日历全自动机械透底防水手表男表," 厂家正品直销 潮流时尚 钢 圆型 其他,间金 日历 ",男士饰品,1000,0,1355,948.5,购物满100元立减2元 购物满300元立减10元 购物满1000元立减50元 购物满300元立减50元,4,0,4.68,4.58,4.61,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.0675,1,0.105429626,"(0,1]"
瑞士正品威莱斯顿全钢六针日历多功能运动赛车防水男表," 厂家正品直销 潮流时尚 精钢 圆型 其他,精钢 日历 ",男士饰品,1000,0,795,556.5,购物满100元立减2元 购物满300元立减10元 购物满1000元立减50元 购物满300元立减50元,4,0,4.68,4.64,4.66,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.0675,1,0.179694519,"(0,1]"
瑞士正品威莱斯顿双日历手表高端钢间钨钢石英男士腕表情侣对表,"厂家正品直销 银色黑面女款 银色白面女款 玫金黑面女款 玫金白面女款 间金黑面女款 间金白面女款 潮流时尚 精钢 圆型 其他,大表盘,水钻 24小时指示",男士饰品,6000,0,889,622.3,购物满100元立减2元 购物满300元立减10元 购物满1000元立减50元 购物满300元立减50元,4,0,4.68,4.58,4.61,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.0675,1,0.160694199,"(0,1]"
瑞士正品威莱斯顿新款镂空全自动机械表男表男士手表," 厂家正品直销 潮流时尚 精钢 圆型 其他,精钢,镂空,大表盘 陀飞轮 ",男士饰品,500,0,1398,978.6,购物满100元立减2元 购物满300元立减10元 购物满1000元立减50元 购物满300元立减50元,4,1,4.68,4.64,4.66,4.66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.0675,1,0.102186797,"(0,1]"
瑞士正品威莱斯顿新款镶钻镂空全自动机械表男士手表," 厂家正品直销 百搭,时尚欧美,英伦,欧美风,性感欧美,欧美 精钢 ",男装,2500,0,1568,1097.6,购物满100元立减2元 购物满300元立减10元 购物满1000元立减50元 购物满300元立减50元,4,1,4.68,4.64,4.66,4.66,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.0675,1,0.091107872,"(0,1]"
瑞士正品威莱斯顿新款镶钻镂空全自动机械表男士手表," 厂家正品直销 潮流时尚 精钢 圆型 其他,精钢,大表盘 陀飞轮 ",男士饰品,2500,0,1568,1097.6,购物满100元立减2元 购物满300元立减10元 购物满1000元立减50元 购物满300元立减50元,4,1,4.68,4.64,4.66,4.66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.0675,1,0.091107872,"(0,1]"
尚靓一族头层牛皮内拉链粗跟短靴高跟鞋及裸靴切尔西靴马丁靴女鞋,"黑色 卡其色 34 35 36 37 38 39 尖头 卡其色,黑色 短靴 高跟（5-8CM） 反毛皮 原创设计,街头（潮人） 橡胶底 布 粗跟 拼接,反绒 纯色 短筒 头层牛皮 秋冬 拉链"">更多参数<i></i></a>",女鞋,2346,-0.96,460,137.84,NO INF,0,3105,4.7,4.67,4.66,4.68,123,0,0,0,0,0,0,1,0,0,0,0,0,0,0.299652174,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
奢华18k银扣男士皮带,"拍下请留言腰围或裤码 纯银扣头头层黑带 休闲,韩版 腰带 银头 皮带,字母 单圈 3-4cm 平滑扣 牛皮",男士饰品,40,0,1120,560,购物满100元立减5元 购物满200元立减10元 购物满300元立减20元 购物满2元立减2元,4,9,4.73,4.66,4.69,4.72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,1,0,1,0,0,0,0,1,0,>2种优惠,0.291666667,1,0.003571429,"(0,1]"
时刻美潮流男表防水个性电子表户外运动多功能手表时尚男学生腕表,"厂家正品直销 户外运动 胶带 圆型 复古,其他,大表盘,LED 24小时指示",男士饰品,999,0,210,147,购物满100元立减2元 购物满300元立减10元 购物满1000元立减50元 购物满300元立减50元,4,2,4.67,4.58,4.6,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.0675,1,0.680272109,"(0,1]"
时刻美潮流时尚大气商务男士防水英伦风钢带石英水钻腕表个性男表,"厂家正品直销 潮流时尚 钢 圆型 其他,大表盘,水钻 24小时指示",男士饰品,1497,0,236,165.2,购物满100元立减2元 购物满300元立减10元 购物满1000元立减50元 购物满300元立减50元,4,3,4.68,4.64,4.66,4.66,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.0675,1,0.605326877,"(0,1]"
时刻美潮流时尚商务休闲经典复古男女士防水石英钢表中性手表腕表,"厂家正品直销 潮流时尚 钢 圆型 其他,大表盘 24小时指示",男士饰品,2997,-7.666666667,196,135.6666667,购物满100元立减2元 购物满300元立减10元 购物满1000元立减50元 购物满300元立减50元,4,12543,4.68,4.64,4.66,4.66,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.692176871,1,0,1,0,0,0,0,1,0,>2种优惠,0.0675,1,0.78125,"(0,1]"
时刻美防水男士触摸屏创意男女学生中性手表时尚LED防水手表,"厂家正品直销 潮流时尚 胶带 方型 复古,其他,大表盘,果冻,LED 24小时指示",男士饰品,2999,-9.2,156,109.2,购物满100元立减2元 购物满300元立减10元 购物满1000元立减50元 购物满300元立减50元,4,2,4.67,4.58,4.6,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.0675,1,1,"(0,1]"
时刻美迷彩飞机防水LED电子手表男女士情侣学生果冻复古,"厂家正品直销 潮流时尚 硅胶 其他 复古,LED 24小时指示",男士饰品,6499,0,176,123.2,购物满100元立减2元 购物满300元立减10元 购物满1000元立减50元 购物满300元立减50元,4,1,4.68,4.64,4.66,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.0675,1,0.811688312,"(0,1]"
时刻美男表防水个性双显电子手表男士户外运动多功能腕表男学生表,"厂家正品直销 户外运动 胶带 圆型 复古,其他,大表盘,LED 24小时指示",男士饰品,1999,0,312,218.4,购物满100元立减2元 购物满300元立减10元 购物满1000元立减50元 购物满300元立减50元,4,2,4.68,4.64,4.66,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.0675,1,0.457875458,"(0,1]"
时刻美男表防水时尚酷炫男学生户外运动手表LED双色灯显腕表,"厂家正品直销 潮流时尚 合金 其他 其他,LED 24小时指示",男士饰品,2500,0,356,249.2,购物满100元立减2元 购物满300元立减10元 购物满1000元立减50元 购物满300元立减50元,4,0,4.68,4.64,4.66,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.0675,1,0.401284109,"(0,1]"
时刻美男表钢带石英手表简约时尚男士防水复古双历商务大表盘腕表,"厂家正品直销 潮流时尚 钢 圆型 其他,大表盘 24小时指示",男士饰品,1500,0,420,294,购物满100元立减2元 购物满300元立减10元 购物满1000元立减50元 购物满300元立减50元,4,1,4.68,4.64,4.66,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.0675,1,0.340136054,"(0,1]"
时刻美男士潮流时尚经典复古商务防水手表简约休简指针日历腕表," 厂家正品直销 潮流时尚 其它 圆型 复古,其他,大表盘 星期 ",男士饰品,1999,-34.62857143,512,352.6285714,购物满100元立减2元 购物满300元立减10元 购物满1000元立减50元 购物满300元立减50元,4,4,4.68,4.64,4.66,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688727679,1,0,1,0,0,0,0,1,0,>2种优惠,0.0675,1,0.314465409,"(0,1]"
时刻美男士潮流时尚英伦风防水皮带款商务男表休闲男学生简约腕表,"厂家正品直销 潮流时尚 其它 圆型 复古,其他,大表盘 24小时指示",男士饰品,3500,0,540,378,购物满100元立减2元 购物满300元立减10元 购物满1000元立减50元 购物满300元立减50元,4,1,4.68,4.64,4.66,4.66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.0675,1,0.264550265,"(0,1]"
时刻美男士防水石英表商务男表经典个性大表盘皮带腕表时尚潮流表,"厂家正品直销 潮流时尚 真皮 圆型 复古,其他,大表盘 24小时指示",男士饰品,1000,0,792,554.4,购物满100元立减2元 购物满300元立减10元 购物满1000元立减50元 购物满300元立减50元,4,1,4.68,4.64,4.66,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.0675,1,0.18037518,"(0,1]"
时刻美男士皮带石英手表防水经典个性简约商务男表潮流时尚腕表,"厂家正品直销 潮流时尚 真皮 圆型 复古,其他,大表盘 24小时指示",男士饰品,2000,0,392,274.4,购物满100元立减2元 购物满300元立减10元 购物满1000元立减50元 购物满300元立减50元,4,0,4.68,4.64,4.66,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.0675,1,0.364431487,"(0,1]"
时刻美男士商务防水电子表个性双显大表盘潮流时尚男学生运动腕表,"厂家正品直销 白色 红色 绿色 潮流时尚 不锈钢 圆型 其他,大表盘,LED 24小时指示",男士饰品,1999,0,472,330.4,购物满100元立减2元 购物满300元立减10元 购物满1000元立减50元 购物满300元立减50元,4,2,4.68,4.64,4.66,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.0675,1,0.302663438,"(0,1]"
时刻美男士时尚商务个性防水石英手表经典复古大表盘男表皮带腕表,"厂家正品直销 潮流时尚 其它 圆型 复古,其他,大表盘 24小时指示",男士饰品,3000,0,672,470.4,购物满100元立减2元 购物满300元立减10元 购物满1000元立减50元 购物满300元立减50元,4,3,4.68,4.64,4.66,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.0675,1,0.212585034,"(0,1]"
时刻美男士时尚太阳能手表防水双机电子潮流户外运动男表学生腕表," 厂家正品直销 户外运动 胶带 圆型 其他,大表盘,LED 夜光 ",男士饰品,2500,0,312,218.4,购物满100元立减2元 购物满300元立减10元 购物满1000元立减50元 购物满300元立减50元,4,1,4.68,4.64,4.66,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.0675,1,0.457875458,"(0,1]"
时刻美男士手表石英防水商务男表个性简约复古经典钢带腕表男学生," 厂家正品直销 潮流时尚 钢 圆型 其他,间金,大表盘 日历 ",男士饰品,998,-5.485714286,392,273.4857143,购物满100元立减2元 购物满300元立减10元 购物满1000元立减50元 购物满300元立减50元,4,3,4.68,4.64,4.66,4.66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697667639,1,0,1,0,0,0,0,1,0,>2种优惠,0.0675,1,0.373134328,"(0,1]"
时刻美男士手表时尚潮流商务石英六针表钢带防水简约气质腕表男表,"厂家正品直销 潮流时尚 钢 圆型 复古,其他,大表盘 24小时指示",男士饰品,1499,-5.333333333,392,273.3333333,购物满100元立减2元 购物满300元立减10元 购物满1000元立减50元 购物满300元立减50元,4,0,4.68,4.64,4.66,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697278911,1,0,1,0,0,0,0,1,0,>2种优惠,0.0675,1,0.373134328,"(0,1]"
时刻美时尚六针三眼仔日历精钢手表男表商务石英表钢带男士腕表," 厂家正品直销 潮流时尚 钢 圆型 其他,精钢,大表盘 日历 ",男士饰品,1000,0,932,652.4,购物满100元立减2元 购物满300元立减10元 购物满1000元立减50元 购物满300元立减50元,4,0,4.67,4.58,4.6,4.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.0675,1,0.153280196,"(0,1]"
时诺比男表正品时尚钢带手表男日历石英表防水男士手表腕表,"厂家正品直销 刻度白色大盘 刻度白色小盘 刻度黑色大盘 刻度黑色小盘 钻白色大盘 钻白色小盘 钻黑色大盘 钻黑色小盘 潮流时尚 精钢 圆型 其他,精钢,大表盘 24小时指示",男士饰品,4000,0,316,221.2,购物满100元立减2元 购物满300元立减10元 购物满1000元立减50元 购物满300元立减50元,4,1,4.68,4.64,4.66,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.0675,1,0.452079566,"(0,1]"
时诺比正品进口机芯钢带商务石英表男士手表高档大气防水手表男,"厂家正品直销 白色 蓝色 黑色 潮流时尚 精钢 圆型 其他,精钢,大表盘 24小时指示",男士饰品,1500,0,1316,921.2,购物满100元立减2元 购物满300元立减10元 购物满1000元立减50元 购物满300元立减50元,4,0,4.68,4.64,4.66,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.0675,1,0.10855406,"(0,1]"
时尚百搭超薄男士腕表, 均码 黑面白钢单历男款 黑面白钢双历男款 黑面间金单历男款 黑面间金双历男款 全玫瑰金单历男款 全玫瑰金双历男款 全黑单历男款 全黑双历男款 白面白钢单历男款 白面白钢双历男款 白面间金单历男款 白面间金双历男款 白面玫瑰金单历男款 白面玫瑰金双历男款 镍合金 心形 测速 镍合金,男士饰品,2800,0,399.8,279.86,购物满99元立减6元 购物满199元立减12元 购物满49元立减2元,3,0,4.58,4.55,4.54,4.52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.053907965,1,0.175087544,"(0,1]"
时尚百搭日韩版毛衣链双层长款项链夸张女士服装配饰饰品欧美风范,"未镶嵌 否 是 百搭,韩系,名媛 其它样式 51cm-80cm 其它材质 金属</td> <td>是否镶嵌: 未镶嵌",女士配饰,0,-2.9025,24.8325,24.8325,NO INF,0,0,4.65,4.61,4.6,4.62,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
时尚百搭日韩版毛衣链双层长款项链夸张女士服装配饰饰品欧美风范,"几何 未镶嵌 否 是 原宿风,新浪漫主义,纯森系列,森女,民族风,清新淑女 其它样式 21cm-50cm 其它材质 其它材质",女士配饰,73,-1.666666667,19.56666667,19.56666667,11.11红包最高再抵           2.00元,2,73,4.66,4.57,4.63,4.6,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
时尚潮流嘉年华手表男士特种军表防水运动男式腕表夜光男表腕表,均码 全黑表壳-冰蓝3号 全黑表壳-冰绿2号 全银表壳-冰绿8号 全黑表壳-冰蓝1号 全银表壳-冰蓝7号 全银表壳-冰绿6号 全银表壳-冰蓝5号 全黑表壳-冰绿4号 户外运动 精钢 圆型 精钢 夜光,男士饰品,2392,0,786,550.2,NO INF,0,5,4.7,4.65,4.64,4.67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
时尚韩版男士手表防水夜光全自动机械表休闲皮带男表复古腕表," 均码 全金黑盘黑皮 全金白盘棕皮 本色黑盘黑皮 本色白盘棕皮 休闲,经典复古 真皮 圆形 日历,夜光 ",男士饰品,1196,0,569,398.3,NO INF,0,5,4.7,4.65,4.64,4.67,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.7,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
时尚花边羊皮秋季新款韩版加绒保暖尖头粗跟高跟靴子及踝短靴女靴,"黑色 杏色 34 35 36 37 38 39 尖头 机车靴,英伦风,切尔西靴 杏色,黑色 及踝靴 高跟（5-8cm） 羊皮 小清新,韩系 橡胶底 人造长毛绒 粗跟 磨砂 其他 及踝 羊皮 秋冬 套脚",女鞋,1183,-8.8375,797,237.8375,NO INF,0,381,4.8,4.76,4.78,4.79,9,0,0,1,1,1,0,1,0,0,0,0,0,0,0.298415935,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
时尚镂空夜光防水男士全自动机械表,均码 蓝本色 白本色 蓝金色 白金色 金色 黑本色 潮流时尚 精钢 圆型 精钢 24小时指示,男士饰品,600,0,1116,781.2,购物满99元立减6元 购物满199元立减12元 购物满49元立减2元,3,2,4.59,4.57,4.55,4.53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.053907965,1,0.062724014,"(0,1]"
时尚毛线筒长靴子真皮过膝靴冬季高筒雪地靴小码大码女鞋,"黑色 灰色 34 35 36 37 38 39 33（定做不可退换） 40（定做不可退换） 41（定做不可退换） 42（定做不可退换） 圆头 机车靴 灰色,黑色 长筒靴（中筒靴） 平跟（小于等于1CM） 头层牛皮 韩系,学院 橡胶底 人造短毛绒 平跟（无跟） 无工艺效果 纯色 过膝 毛线 秋冬 套脚",女鞋,1989,-7.5,830,246.5,购物满298元立减30元,1,156,4.77,4.71,4.75,4.75,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0.296987952,1,0,1,0,0,0,0,1,0,不超过1种优惠,0.100671141,1,1.246861925,"(1,2]"
时尚男士腰带平滑扣休闲时尚裤腰带, 均码 深棕色 黑色 ,男士饰品,396,-4.3,430,129,NO INF,0,2,4.63,4.62,4.6,4.64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
时尚男真皮牛皮男士腰带平滑扣青年商务休闲, 均码 深棕色 黑色 ,男士饰品,400,0,430,129,购物满2元立减2元 购物满128元立减5元 购物满188元立减8元 购物满268元立减15元,4,2,4.63,4.61,4.59,4.63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3,1,0,1,0,0,0,0,1,0,>2种优惠,0.28439646,1,0.015503876,"(0,1]"
时尚欧美毛衣链长款女士韩国百搭挂件装饰品项链吊坠秋连衣裙配饰,骷髅/蜘蛛 其他贵金属镶嵌宝石 否 是 森女 圆珠链 20cm及以下 合金 珍珠母贝,女士配饰,3,0,14,14,NO INF,0,3,4.5,4.52,4.46,4.48,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
时尚起义韩国直邮秋冬上新简约百搭柔软羊毛保暖长款男士围巾,"ONE 酒红色 棕色 深灰色 黑色 百搭,韩系 冬季 围脖 羊毛 长方形 酒红色,棕色,深灰色,黑色 无特殊效果,纯色 保暖 纯色 140cm以上 175cm-230cm 175cm-230cm 羊毛",男士饰品,3996,0,118,106.2,购物满199元立减10元 购物满399元立减20元 购物满699元立减50元,3,2,4.63,4.64,4.63,4.66,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.9,1,0,1,0,0,0,0,1,0,>2种优惠,0.057302443,1,1.873822976,"(1,2]"
手链表女士钢带小表盘手表, ,女士配饰,36,0,202.8,202.8,NO INF,0,36,4.67,4.64,4.64,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,不超过1种优惠,0,0,0,0
帅气时尚秋季青少年学院风假两件长袖打底衫,"M L XL 2XL 3XL 常规袖 其它,拼接,撞色 日韩,街头 棉 修身 立领 几何图案,花纹 长袖",男装,9999,0,260,78,购物满5件打9折 购物满4件打9.30折 购物满3件打9.50折 购物满2件打9.80折 购物满99元立减8元 购物满199元立减18元 购物满298元立减28元,7,2,4.53,4.55,4.52,4.55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3,1,0,1,1,0,0,0,1,1,>2种优惠,0.088406691,1,1.269230769,"(1,2]"
送老公男友礼物男表皮带手表防水男士多功能腕表学生石英表手表男, 均码 间金黑面 间金咖啡面 间金白面 精钢黑面 精钢白面 潮流时尚 真皮 方型 大表盘 透视窗 ,男士饰品,2495,-16.28571429,340,235.2857143,购物满100元立减5元 购物满200元立减10元 购物满300元立减20元,3,16,4.68,4.64,4.67,4.66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.692016807,1,0,1,0,0,0,0,1,0,>2种优惠,0.055555556,1,0.456621005,"(0,1]"
送老公男友同事朋友男表皮带手表防水商务手表腕表石英表手表,均码 SM-05玫瑰金棕面棕带 SM-04玫瑰金白面棕带 SM-03玫瑰金黑面黑带 SM-02白面棕带 SM-01黑面黑带 户外运动 其它 酒桶型 复古 大三针,男士饰品,994,0,480,240,购物满100元立减5元 购物满200元立减10元 购物满300元立减20元,3,270,4.75,4.75,4.76,4.74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,1,0,1,0,0,0,0,1,0,>2种优惠,0.055555556,1,0.416666667,"(0,1]"
送运费险秋冬大码女装高腰加绒加厚打底裤小脚裤胖MM长裤休闲裤,"SMLXLXXLXXXL4XL 韩系,基本款 其他 加绒 修身 黑色,酒红色 拼接 纯色 秋冬",女装,2405,0,65,47.25,11.11红包最高再抵           5.00元,2,527,4.72,4.72,4.7,4.72,41,0,0,0,1,0,0,1,0,0,0,0,0,0,0.726923077,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
梭伦全自动机械表镂空飞轮时尚商务男士手表," 均码 本色白面 本色黑面 本色蓝面 潮流时尚 精钢 圆型 精钢,大表盘 日历 ",男士饰品,600,0,982,687.4,购物满99元立减3元 购物满188元立减10元 购物满298元立减30元,3,202,4.67,4.63,4.64,4.67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.061388554,1,0.144020949,"(0,1]"
梭伦时尚全自动机械表镂空飞轮时尚商务男士手表," 均码 本色蓝面 本色黑面 本色白面 潮流时尚 精钢 圆型 精钢,大表盘 日历 ",男士饰品,600,0,982,687.4,购物满99元立减3元 购物满188元立减10元 购物满298元立减30元,3,203,4.68,4.64,4.65,4.68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7,1,0,1,0,0,0,0,1,0,>2种优惠,0.061388554,1,0.144020949,"(0,1]"
糖力2016冬装新款女装粉色长袖羊毛毛呢外套翻领中长款呢大衣,"XXSXSSML 常规袖 原创设计,通勤（OL） 毛呢 H型（直身） 粉红色 中长款（66-80cm） 无扣 西装领 长袖 纯色 冬季",女装,5,-124.8,1428,978.8,11.11红包最高再抵           30.00元,2,40,4.75,4.74,4.75,4.76,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.685434174,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
糖力2016冬装新款女装灰色长袖圆领中长款连衣裙显瘦裙子," SM 淑女,通勤（OL） 针织 直筒 中灰,白色 套头 圆领 长袖 拼色 纯色 冬季",女装,9,-44.6,428,299.6,11.11红包最高再抵           10.00元,2,25,4.75,4.74,4.74,4.72,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0.7,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
糖力2016冬装新款欧美女装粉色羊毛毛呢外套中长款翻领呢大衣,"XXSXSSML 其他袖型 甜美,通勤（OL） 毛呢 H型（直身） 藕色,粉红色 中长款（66-80cm） 系带 翻领 长袖 纯色 冬季",女装,0,-115.0625,1285,883.0625,11.11红包最高再抵           25.00元,2,66,4.75,4.74,4.75,4.76,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0.687208171,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
糖力2016冬装新款欧美女装黑色短款长袖羽绒服显瘦修身外套,"XXSXSSML 常规袖 通勤（OL）,欧美 其他 加厚 宽松 黑色 常规款（51-65cm） 暗扣 连帽 长袖 纯色 纯色 冬季",女装,0,-95.375,1070,735.375,11.11红包最高再抵           20.00元,2,77,4.75,4.74,4.75,4.76,2,0,0,1,0,0,1,1,0,0,0,1,0,0,0.687266355,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
糖力2016新款冬装欧美女装灰色圆领长袖中长款连衣裙, SM 通勤（OL） 针织 冰川灰 圆领 长袖 纯色 冬季,女装,9,-29.73333333,428,284.7333333,11.11红包最高再抵           10.00元,2,29,4.75,4.74,4.75,4.76,2,0,0,1,0,0,1,1,0,0,0,1,0,0,0.665264797,1,1,0,0,0,0,1,0,0,2种优惠,0,0,0,0
陶瓷表防水休闲男士手表情侣表石英夜光女学生手表, 均码 【夜光升级版】黑色男款 【夜光升级版】黑色间金男款 【罗马】黑色男款 【罗马】黑色间金男款 【双日历】黑色男款 【双日历】黑玫男款 【罗马】黑色女款 【罗马】黑色间金女款 【双日历】黑色女款 【双日历】黑玫女款 【双日历】白色大号 【双日历】白玫大号 【双日历】白玫钻大号 【双日历】白色小号 【双日历】白玫小号 【双日历】白玫钻小号 商务休闲 精钢 圆型 大表盘 日历 ,男士饰品,3199,-0.0075,439.98,307.9875,购物满99元立减6元 购物满199元立减12元 购物满49元立减2元,3,15,4.59,4.57,4.55,4.53,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.700003409,1,0,1,0,0,0,0,1,0,>2种优惠,0.053907965,1,0.15910124,"(0,1]"
